Avg CF limit;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
110;20.323869943618774;3312;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5178140096618358;0.010265700483091788;0.006944444444444444;0.017210144927536232;0.02747584541062802;0.42028985507246375;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6229842497562954;0.009573419681824579;0.007827788649706457;0.013014335339302314;0.015155300191523023;0.2514360030345724
120;20.876097917556763;3249;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5143120960295475;0.010464758387196061;0.007079101261926747;0.017543859649122806;0.028008618036318867;0.422591566635888;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6204429620826332;0.009659090909090909;0.007912617184140363;0.013108614232209739;0.01523522517997656;0.2518463150509356
130;19.70381498336792;3167;5000;0.954513888888901;0.7864583333333434;0.8010254012556737;0.5112093463845911;0.0107357120303126;0.007262393432270287;0.017998105462582886;0.028733817492895483;0.42406062519734766;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6181798403476316;0.009772923253808567;0.008025822210590595;0.01323339192729926;0.015340525960890087;0.25210655866569365
140;19.688612937927246;3105;5000;0.954513888888901;0.7864583333333434;0.8008691512556737;0.5101449275362319;0.010950080515297906;0.007407407407407408;0.018035426731078906;0.02930756843800322;0.4241545893719807;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6174009571431924;0.009860788863109048;0.008113590263691682;0.013243466950455243;0.01542111506524318;0.25212316130282775
150;19.909231901168823;3024;5000;0.954513888888901;0.7864583333333434;0.8008691512556737;0.5085978835978836;0.011243386243386243;0.007605820105820105;0.018518518518518517;0.03009259259259259;0.42394179894179895;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6162666243754965;0.009977989728539987;0.008231189048939786;0.013371537726838587;0.015527685351079257;0.2520855557139557
160;19.78176999092102;2940;5000;0.954513888888901;0.7864583333333434;0.8005913734778959;0.5098639455782313;0.011564625850340135;0.007823129251700681;0.01904761904761905;0.030952380952380953;0.4207482993197279;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6171951358243084;0.010102510771059278;0.00835679898265056;0.013506994693680656;0.01563976970009453;0.251517978096383
170;19.788972854614258;2884;5000;0.954513888888901;0.7864583333333434;0.8005913734778959;0.5069348127600555;0.011789181692094313;0.0079750346740638;0.019417475728155338;0.03155339805825243;0.4223300970873786;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.615044180163368;0.010187265917602996;0.008442690648802422;0.013598834385624089;0.0157153959070892;0.2517998625230635
180;19.695747137069702;2811;5000;0.954513888888901;0.7864583333333434;0.8005913734778959;0.5069370330843116;0.012095339736748489;0.008182141586623977;0.019921736036997508;0.03237282106012095;0.4204909284951974;0.7817638266068759;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01046337817638266;0.17937219730941703;0.6150458143214008;0.010299909118448955;0.00855734350292996;0.013720445914492221;0.01581508515815085;0.25147197268274
190;19.90381908416748;2744;5000;0.954513888888901;0.7864583333333434;0.7999961353826578;0.5069241982507289;0.01239067055393586;0.008381924198250729;0.02040816326530612;0.03316326530612245;0.41873177842565595;0.7802690582959642;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.614573242649962;0.010405508798775822;0.008665348026749552;0.01383399209486166;0.017577959942533593;0.2511564618415408
200;19.66428303718567;2689;5000;0.954513888888901;0.7864583333333434;0.7999961353826578;0.5013015991074748;0.012644105615470434;0.008553365563406471;0.020825585719598364;0.03384157679434734;0.4228337671997025;0.7802690582959642;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6104230373850017;0.010493827160493827;0.008756067383648996;0.013928615843800521;0.017671833088565497;0.25188930827363326
